DATE,LEVEL,SECTION,Unnamed: 3,LOCATION,SAMPLE TYPE,DISTANCE FROM PEG(m),DIRECTION,PEG ID,DEPTH (m),FROM,TO,SAMPLE WIDTH,SAMPLE ID,AU,STOPE .AV,SAMPLER,GEOTECH,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,is_qaqc,ID
2025-07-07,1L,W27,A,CON-DRV,SCH,5.0,East,P0900,,3,4.0,1,MM941204,0.67,0.8879999999999999,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-07,1L,W27,A,CON-DRV,SCH,5.0,East,P0900,STD 0882 7.74g/t,,,1,MM941205,7.75,0.8879999999999999,,,,_,,,True,1L_W27_A_CON-DRV_East
2025-07-07,1L,W27,A,CON-DRV,SCH,5.0,East,P0900,,4,5.0,1,MM941206,1.06,0.8879999999999999,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-08,5L,W12,C,CON-DRV,SCH,3.0,South,W12_OP,,0,1.0,1,MM940264,0.19,0.19666666666666668,L-Ngirazi,AC,,5L_W12,,,False,5L_W12_C_CON-DRV_South
2025-07-08,5L,W12,C,CON-DRV,SCH,3.0,South,W12_OP,,1,2.0,1,MM940265,0.26,0.19666666666666668,L-Ngirazi,AC,,_,,,False,5L_W12_C_CON-DRV_South
2025-07-08,5L,W12,C,CON-DRV,SCH,3.0,South,W12_OP,,2,3.0,1,MM940266,0.14,0.19666666666666668,L-Ngirazi,AC,,_,,,False,5L_W12_C_CON-DRV_South
2025-07-08,5L,W8,C,CON-DRV,FLCH,1.0,North,W8_OP,,0,0.6,0.6,MM940267,1.48,5.346363636363636,L-Ngirazi,AC,,5L_W8,,,False,5L_W8_C_CON-DRV_North
2025-07-08,5L,W8,C,CON-DRV,FLCH,1.0,North,W8_OP,,0.6,1.2,0.6,MM940268,4.72,5.346363636363636,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_North
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,0,0.6,0.6,MM940269,4.04,,,,,5L_W8,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,0.6,1.2,0.6,MM940270,4.33,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,1.2,1.8,0.6000000000000001,MM940271,5.88,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,1.8,2.4,0.5999999999999999,MM940272,2.44,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,2.4,3.0,0.6000000000000001,MM940273,12.62,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,3,3.6,0.6000000000000001,MM940274,9.7,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,3.6,4.2,0.6000000000000001,MM940275,4.01,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,4.2,4.8,0.5999999999999996,MM940276,7.71,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,4.8,5.4,0.6000000000000005,MM940277,1.88,,,,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-08,2L,W23,,SBL1,SCH,5.8,West,W23_OP,,0,1.0,1,MM941118,4.58,4.13,L-Ngirazi,AC,,2L_W23,,,False,2L_W23_SBL1_West
2025-07-08,2L,W23,,SBL1,SCH,5.8,West,W23_OP,,1,2.0,1,MM941119,3.83,4.13,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-08,2L,W23,,SBL1,SCH,5.8,West,W23_OP,,2,3.0,1,MM941120,5,4.13,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-08,2L,W23,,SBL1,SCH,5.8,West,W23_OP,,3,4.0,1,MM941121,3.11,4.13,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-08,3L,W24,,SBL1,SCH,3.0,North,W24_OP,,0,1.0,1,MM941122,1.87,1.906666666666667,L-Ngirazi,AC,,3L_W24,,,False,3L_W24_SBL1_North
2025-07-08,3L,W24,,SBL1,SCH,3.0,North,W24_OP,,1,2.0,1,MM941123,3.2,1.906666666666667,L-Ngirazi,AC,,_,,,False,3L_W24_SBL1_North
2025-07-08,3L,W24,,SBL1,SCH,3.0,North,W24_OP,,2,3.0,1,MM941124,0.65,1.906666666666667,L-Ngirazi,AC,,_,,,False,3L_W24_SBL1_North
2025-07-08,3L,W24,,SBL1,SCH,3.0,North,W24_OP,FDUP,,,0,MM941125,0.01,1.906666666666667,L-Ngirazi,AC,,_,,,True,3L_W24_SBL1_North
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,0,1.0,1,MM941126,0.32,1.3628571428571428,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,1,2.0,1,MM941127,0.21,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,2,3.0,1,MM941128,5.5,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,3,4.0,1,MM941129,0.35,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,STD 0658 1.98g/t,,,0,MM941130,1.95,1.3628571428571428,L-Ngirazi,AC,,_,,,True,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,4,5.0,1,MM941131,2.72,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,5,6.0,1,MM941132,0.2,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,4L,W25,,SBL1,SCH,4.0,South,W25_OP,,6,7.0,1,MM941133,0.24,1.3628571428571428,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-08,6L,W2,B,SBL2,FLCH,1.0,East,W2_OP,7,0,1.0,1,MM940774,7.4,8.833333333333334,,,,6L_W2,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,1.0,East,W2_OP,BLANK,,,0,MM940775,0,8.833333333333334,,,,_,,,True,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,1.0,East,W2_OP,,1,2.0,1,MM940776,0.09,8.833333333333334,,,,_,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,1.0,East,W2_OP,,2,3.0,1,MM940777,0.4,8.833333333333334,,,,_,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,3.6,East,W2_OP,7,0,1.0,1,MM940778,0.26,8.833333333333334,,,,6L_W2,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,3.6,East,W2_OP,,1,2.0,1,MM940779,35.27,8.833333333333334,,,,_,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W2,B,SBL2,FLCH,3.6,East,W2_OP,,2,3.0,1,MM940780,9.58,8.833333333333334,,,,_,,,False,6L_W2_B_SBL2_East
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,22,0,1.0,1,MM940781,2.4,4.894285714285714,,,,6L_W1,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,1,2.0,1,MM940782,7,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,2,3.0,1,MM940783,7,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,3,4.0,1,MM940784,2.71,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,STD 0658 1.98g/t,,,0,MM940785,2.66,4.894285714285714,,,,_,,,True,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,4,5.0,1,MM940786,7,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,5,6.0,1,MM940787,7,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,6,6.4,0.40000000000000036,MM940788,1.15,4.894285714285714,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,4,0,1.0,1,MM940789,3.04,2.7079999999999997,,,,6L_W4,,,False,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,FDUP,,,0,MM940790,2.84,2.7079999999999997,,,,_,,,True,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,1,2.0,1,MM940791,0.8,2.7079999999999997,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,2,3.0,1,MM940792,6.74,2.7079999999999997,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,3,4.0,1,MM940793,1.61,2.7079999999999997,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,4,5.0,1,MM940794,1.35,2.7079999999999997,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,BLANK,,,0,MM940795,0,2.7079999999999997,,,,_,,,True,6L_W4_A_SBL2_East
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,0,1.0,1,MM940796,1.93,0.8583333333333334,,,,6L_W15,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,1,2.0,1,MM940797,0.41,0.8583333333333334,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,2,3.0,1,MM940798,0.29,0.8583333333333334,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,3,4.0,1,MM940799,0.21,0.8583333333333334,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,4,5.0,1,MM940801,0.44,0.8583333333333334,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,5,6.0,1,MM940802,1.87,0.8583333333333334,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,FLCH,2.0,West,W15_OP,,0,1.0,1,MM940803,1.79,2.393333333333333,,,,6L_W15,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,FLCH,2.0,West,W15_OP,,1,2.0,1,MM940804,0.25,2.393333333333333,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,FLCH,2.0,West,W15_OP,BLANK,,,0,MM940805,0,2.393333333333333,,,,_,,,True,6L_W15_A_SBL1_West
2025-07-08,6L,W15,A,SBL1,FLCH,2.0,West,W15_OP,,2,3.0,1,MM940806,5.14,2.393333333333333,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,0,1.0,1,MM940807,0.18,0.15599999999999997,,,,6L_W15,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,1,2.0,1,MM940808,0.15,0.15599999999999997,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,2,3.0,1,MM940809,0.27,0.15599999999999997,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,FDUP,,,0,MM940810,0.14,0.15599999999999997,,,,_,,,True,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,3,4.0,1,MM940811,0.08,0.15599999999999997,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W15,A,SBL1,SCH,8.0,West,W15A_OP,,4,5.0,1,MM940812,0.1,0.15599999999999997,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,0,1.0,1,MM940813,0.45,6.160000000000001,,,,6L_W1,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,1,2.0,1,MM940814,1.21,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,BLANK,,,0,MM940815,0,6.160000000000001,,,,_,,PASS,True,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,2,3.0,1,MM940816,0.15,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,3,4.0,1,MM940817,6.68,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,4,5.0,1,MM940818,16.06,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,5,6.0,1,MM940819,8.01,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,6,6.3,0.2999999999999998,MM940820,10.56,6.160000000000001,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-09,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,15,0,1.0,1,MM940821,0.14,0.28500000000000003,,,,6L_W4,,,False,6L_W4_A_SBL2_West
2025-07-09,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,,1,2.0,1,MM940822,0.56,0.28500000000000003,,,,_,,,False,6L_W4_A_SBL2_West
2025-07-09,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,,2,3.0,1,MM940823,0.23,0.28500000000000003,,,,_,,,False,6L_W4_A_SBL2_West
2025-07-09,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,,3,4.0,1,MM940824,0.21,0.28500000000000003,,,,_,,,False,6L_W4_A_SBL2_West
2025-07-09,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,STD 0658 1.98g/t,,,0,MM940825,2.01,0.28500000000000003,,,,_,,PASS,True,6L_W4_A_SBL2_West
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,15.3,0,1.0,1,MM940826,0.61,0.777142857142857,,,,6L_W2,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,1,2.0,1,MM940827,0.5,0.777142857142857,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,2,3.0,1,MM940828,0.31,0.777142857142857,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,3,4.0,1,MM940829,0.81,0.777142857142857,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,FDUP,,,0,MM940830,3.5,0.777142857142857,,,,_,,,True,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,15,0,1.0,1,MM940831,0.25,0.777142857142857,,,,6L_W2,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,1,2.0,1,MM940832,1.74,0.777142857142857,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-09,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,2,3.0,1,MM940833,1.22,0.777142857142857,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,0,0.6,0.6,MM940280,0.25,0.6133333333333333,L-Ngirazi,AC,,5L_W8,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,0.6,1.2,0.6,MM940281,0.64,0.6133333333333333,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,1.2,1.8,0.6000000000000001,MM940282,0.24,0.6133333333333333,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,1.8,2.4,0.5999999999999999,MM940283,0.18,0.6133333333333333,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,2.4,3.0,0.6000000000000001,MM940284,0.29,0.6133333333333333,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,C,CON-DRV,FLCH,2.0,West,W8_OP,,3,3.6,0.6000000000000001,MM940285,2.08,0.6133333333333333,L-Ngirazi,AC,,_,,,False,5L_W8_C_CON-DRV_West
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0,0.75,0.75,MM941134,1.55,1.2544545454545455,L-Ngirazi,AC,,5L_W8,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,BLANK,,,0,MM941135,0.13,1.2544545454545455,L-Ngirazi,AC,,_,,PASS,True,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0.75,1.5,0.75,MM941136,0.76,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0,0.75,0.75,MM941137,0.079,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0.75,1.5,0.75,MM941138,0.28,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0,0.75,0.75,MM941139,0.85,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0.75,1.5,0.75,MM941140,0.27,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0,0.75,0.75,MM941141,0.07,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0.75,1.5,0.75,MM941142,0.06,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,0,1.0,1,MM941143,2.99,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,1,2.0,1,MM941144,6.71,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,UGGS011706,,,0,MM941145,3.75,1.2544545454545455,L-Ngirazi,AC,,_,,PASS,True,5L_W8_CON-DRV_North
2025-07-09,5L,W8,,CON-DRV,SLGE,4.4,North,W8_OP,,2,3.0,1,MM941146,0.18,1.2544545454545455,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,0,1.0,1,MM941147,0.01,0.1416666666666667,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,1,2.0,1,MM941148,0.14,0.1416666666666667,L-Ngirazi,AC,,_,,,False,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,2,3.0,1,MM941149,0.33,0.1416666666666667,L-Ngirazi,AC,,_,,,False,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,FDUP,,,0,MM941150,2.57,0.1416666666666667,L-Ngirazi,AC,,_,,,True,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,3,4.0,1,MM941151,0.17,0.1416666666666667,L-Ngirazi,AC,,_,,,False,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,4,5.0,1,MM941152,0.15,0.1416666666666667,L-Ngirazi,AC,,_,,,False,4L_W25_South
2025-07-09,4L,W25,,,SCH,2.0,South,W25_OP,,5,6.0,1,MM941153,0.05,0.1416666666666667,L-Ngirazi,AC,,_,,,False,4L_W25_South
2025-07-09,3L,W24,,,SCH,4.0,West,W24_OP,,0,1.0,1,MM941154,0.22,0.25,L-Ngirazi,AC,,3L_W24,,,False,3L_W24_West
2025-07-09,3L,W24,,,SCH,4.0,West,W24_OP,BLANK,,,0,MM941155,0.08,0.25,L-Ngirazi,AC,,_,,PASS,True,3L_W24_West
2025-07-09,3L,W24,,,SCH,4.0,West,W24_OP,,1,2.0,1,MM941156,0.28,0.25,L-Ngirazi,AC,,_,,,False,3L_W24_West
2025-07-09,3L,W23,,SBL3,SCH,5.0,South,W23_OP,,0,1.0,1,MM941157,5.11,2.709285714285714,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL3_South
2025-07-09,3L,W23,,SBL3,SCH,5.0,South,W23_OP,,1,2.0,1,MM941158,7,2.709285714285714,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-09,3L,W23,,SBL3,SCH,5.0,South,W23_OP,,2,3.0,1,MM941159,3.04,2.709285714285714,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-09,3L,W23,,SBL3,SCH,5.0,South,W23_OP,,3,4.0,1,MM941160,NS,2.709285714285714,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-09,3L,W23,,SBL3,SCH,5.0,South,W23_OP,,4,5.0,1,MM941161,NS,2.709285714285714,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-09,3L,W23,,SBL3,FLCH,2.0,East,W23_OP,,0,1.0,1,MM941162,3.145,,,,,3L_W23,,,False,3L_W23_SBL3_East
2025-07-09,3L,W23,,SBL3,FLCH,2.0,East,W23_OP,,1,2.0,1,MM941163,0.26,,,,,_,,,False,3L_W23_SBL3_East
2025-07-09,3L,W23,,SBL3,FLCH,2.0,East,W23_OP,,2,3.0,1,MM941164,0.02,,,,,_,,,False,3L_W23_SBL3_East
2025-07-09,3L,W23,,SBL3,FLCH,2.0,East,W23_OP,FDUP,,,0,MM941165,NS,,,,,_,,,True,3L_W23_SBL3_East
2025-07-09,3L,W23,,SBL3,FLCH,2.0,East,W23_OP,,3,4.0,1,MM941166,0.39,,,,,_,,,False,3L_W23_SBL3_East
2025-07-10,6L,W15,,SBL1,FLCH,2.0,West,W15_OP,,0,1.0,1,MM940834,,,,,,6L_W15,,,False,6L_W15_SBL1_West
2025-07-10,6L,W15,,SBL1,FLCH,2.0,West,W15_OP,BLANK,,,0,MM940835,,,,,,_,,,True,6L_W15_SBL1_West
2025-07-10,6L,W15,,SBL1,FLCH,2.0,West,W15_OP,,1,2.0,1,MM940836,,,,,,_,,,False,6L_W15_SBL1_West
2025-07-10,6L,W15,,SBL1,FLCH,2.0,West,W15_OP,,2,3.0,1,MM940837,,,,,,_,,,False,6L_W15_SBL1_West
2025-07-10,6L,W15,,SBL1,FLCH,2.0,West,W15_OP,,3,4.0,1,MM940838,,,,,,_,,,False,6L_W15_SBL1_West
2025-07-10,6L,W18,A,CON-DRV,SCH,2.5,North,W18A_OP,,0,1.0,1,MM940839,,,,,,6L_W18,,,False,6L_W18_A_CON-DRV_North
2025-07-10,6L,W18,A,CON-DRV,SCH,2.5,North,W18A_OP,,1,2.0,1,MM940840,,,,,,_,,,False,6L_W18_A_CON-DRV_North
2025-07-10,6L,W18,A,CON-DRV,SCH,2.5,North,W18A_OP,,2,3.0,1,MM940841,,,,,,_,,,False,6L_W18_A_CON-DRV_North
2025-07-10,6L,W18,A,CON-DRV,SCH,2.5,North,W18A_OP,,3,4.0,1,MM940842,,,,,,_,,,False,6L_W18_A_CON-DRV_North
2025-07-10,6L,W18,A,CON-DRV,SCH,2.5,North,W18A_OP,,4,5.0,1,MM940843,,,,,,_,,,False,6L_W18_A_CON-DRV_North
2025-07-10,6L,W3,A,SBL2,FLCH,1.0,East,W4A_OP,16,0,1.0,1,MM940844,0.88,0.57,,,,6L_W3,,,False,6L_W3_A_SBL2_East
2025-07-10,6L,W3,A,SBL2,FLCH,1.0,East,W4A_OP,STD 0658 1.98g/t,,,0,MM940845,1.89,0.57,,,,_,,,True,6L_W3_A_SBL2_East
2025-07-10,6L,W3,A,SBL2,FLCH,1.0,East,W4A_OP,,1,2.0,1,MM940846,0.52,0.57,,,,_,,,False,6L_W3_A_SBL2_East
2025-07-10,6L,W3,A,SBL2,FLCH,1.0,East,W4A_OP,,2,3.0,1,MM940847,0.52,0.57,,,,_,,,False,6L_W3_A_SBL2_East
2025-07-10,6L,W3,A,SBL2,FLCH,1.0,East,W4A_OP,,3,4.0,1,MM940848,0.36,0.57,,,,_,,,False,6L_W3_A_SBL2_East
2025-07-10,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,16,0,1.0,1,MM940849,0.26,2.4299999999999997,,,,6L_W4,,,False,6L_W4_A_SBL2_West
2025-07-10,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,FDUP,,,0,MM940850,0.21,2.4299999999999997,,,,_,,,True,6L_W4_A_SBL2_West
2025-07-10,6L,W4,A,SBL2,FLCH,1.0,West,W4A_OP,,1,2.0,1,MM940851,4.6,2.4299999999999997,,,,_,,,False,6L_W4_A_SBL2_West
2025-07-10,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,26,0,1.0,1,MM940852,1.86,4.37125,,,,6L_W1,,,False,6L_W1_A_SBL2_West
2025-07-10,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,1,2.0,1,MM940853,3.7,4.37125,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-10,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,2,3.0,1,MM940854,11.49,4.37125,,,,_,,,False,6L_W1_A_SBL2_West
