DATE,LEVEL,SECTION,Unnamed: 3,LOCATION,SAMPLE TYPE,DISTANCE FROM PEG(m),DIRECTION,PEG ID,DEPTH (m),FROM,TO,SAMPLE WIDTH,SAMPLE ID,AU,STOPE .AV,SAMPLER,GEOTECH,Unnamed: 18,is_qaqc,ID
2025-08-13,5L,W12,C,SBL2,SLGE,4.0,North,W12_OP,,0,0.6,0.6,MM907772,0.07,0.0475,,,,False,5L_W12_C_SBL2_North
2025-08-13,5L,W12,C,SBL2,SLGE,4.0,North,W12_OP,,0.6,1.2,0.6,MM907773,0.04,0.0475,,,,False,5L_W12_C_SBL2_North
2025-08-13,5L,W12,C,SBL2,SLGE,6.0,North,W12_OP,,0,0.6,0.6,MM907774,0.08,0.0475,,,,False,5L_W12_C_SBL2_North
2025-08-13,5L,W12,C,SBL2,SLGE,6.0,North,W12_OP,BLANK,,,0.0,MM907775,0,0.0475,,,,True,5L_W12_C_SBL2_North
2025-08-13,5L,W12,C,SBL2,SLGE,6.0,North,W12_OP,,0.6,1.2,0.6,MM907776,0.06,0.0475,,,,False,5L_W12_C_SBL2_North
2025-08-13,6L,W18,B,CON-DRV,SLGE,2.0,West,W18B_OP,,0,1.0,1.0,MM905553,0.25,8.82,,,,False,6L_W18_B_CON-DRV_West
2025-08-13,6L,W18,B,CON-DRV,SLGE,2.0,West,W18B_OP,,1,2.0,1.0,MM905554,25.92,8.82,,,,False,6L_W18_B_CON-DRV_West
2025-08-13,6L,W18,B,CON-DRV,SLGE,2.0,West,W18B_OP,BLANK,,,0.0,MM905555,0,8.82,,,,True,6L_W18_B_CON-DRV_West
2025-08-13,6L,W18,B,CON-DRV,SLGE,2.0,West,W18B_OP,,0,1.0,1.0,MM905556,0.29,8.82,,,,False,6L_W18_B_CON-DRV_West
2025-08-13,6L,W18,B,CON-DRV,SLGE,2.0,West,W18B_OP,,1,2.0,1.0,MM905557,,8.82,,,,False,6L_W18_B_CON-DRV_West
2025-08-13,6L,W13,C,SBL1,FLCH,1.0,East,W14A_OP,0,0,1.0,1.0,MM905558,0.28,1.0766666666666669,,,,False,6L_W13_C_SBL1_East
2025-08-13,6L,W13,C,SBL1,FLCH,1.0,East,W14A_OP,,1,2.0,1.0,MM905559,0.23,1.0766666666666669,,,,False,6L_W13_C_SBL1_East
2025-08-13,6L,W13,C,SBL1,FLCH,1.0,East,W14A_OP,,2,2.7,0.7000000000000002,MM905560,2.72,1.0766666666666669,,,,False,6L_W13_C_SBL1_East
2025-08-13,6L,W14,A,SBL1,FLCH,1.0,West,W14A_OP,0.4,0,1.0,1.0,MM905561,1.81,9.283333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-13,6L,W14,A,SBL1,FLCH,1.0,West,W14A_OP,,1,2.0,1.0,MM905562,16.22,9.283333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-13,6L,W14,A,SBL1,FLCH,1.0,West,W14A_OP,,2,2.7,0.7000000000000002,MM905563,9.82,9.283333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-13,6L,W8,C,SBL2,SLGE,3.2,East,W8C_OP,,0,1.0,1.0,MM905564,1.45,1.5033333333333332,,,,False,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,SLGE,3.2,East,W8C_OP,STD 0925 1.04g/t,,,0.0,MM905565,1.03,1.5033333333333332,,,,True,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,2,0,1.0,1.0,MM905566,2.19,1.5033333333333332,,,,False,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,1,2.0,1.0,MM905567,2.24,1.5033333333333332,,,,False,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,2,2.7,0.7000000000000002,MM905568,0.08,1.5033333333333332,,,,False,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,2.7,3.5,0.7999999999999998,MM905569,0.09,1.5033333333333332,,,,False,6L_W8_C_SBL2_East
2025-08-13,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,FDUP,,,0.0,MM905570,1.5,1.5033333333333332,,,,True,6L_W8_C_SBL2_East
2025-08-13,6L,W5,,SBL2,FLCH,1.0,West,W5_OP,1.2,0,1.0,1.0,MM905571,0.11,0.14333333333333334,,,,False,6L_W5_SBL2_West
2025-08-13,6L,W5,,SBL2,FLCH,1.0,West,W5_OP,,1,2.0,1.0,MM905572,0.27,0.14333333333333334,,,,False,6L_W5_SBL2_West
2025-08-13,6L,W5,,SBL2,FLCH,1.0,West,W5_OP,,2,2.5,0.5,MM905573,0.05,0.14333333333333334,,,,False,6L_W5_SBL2_West
2025-08-13,6L,W4,,SBL2,SLGE,7.0,East,W4_OP,,0,1.0,1.0,MM905574,1.76,1.1733333333333333,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,SLGE,7.0,East,W4_OP,BLANK,,,0.0,MM905575,0,1.1733333333333333,,,,True,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,SLGE,7.0,East,W4_OP,,1,2.0,1.0,MM905576,1.11,1.1733333333333333,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,SLGE,7.0,East,W4_OP,,0,1.0,1.0,MM905577,0.65,1.1733333333333333,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,SLGE,7.0,East,W4_OP,,BLANK,,1.0,MM905578,0.06,1.1733333333333333,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,FLCH,1.0,East,W4_OP,26,0,1.0,1.0,MM905579,0.28,1.1733333333333333,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,FLCH,1.0,East,W4_OP,,1,2.0,1.0,MM905580,0.65,1.0733333333333335,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,FLCH,1.0,East,W4_OP,,2,3.0,1.0,MM905581,2.14,1.0733333333333335,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W4,,SBL2,FLCH,1.0,East,W4_OP,,3,4.0,1.0,MM905582,0.43,1.0733333333333335,,,,False,6L_W4_SBL2_East
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,1,0,1.0,1.0,MM905583,8.15,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,1,2.0,1.0,MM905584,8.8,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,STD 0660 3.16g/t,,,0.0,MM905585,3.18,6.542999999999999,,,,True,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,2,3.0,1.0,MM905586,3.58,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,3,4.0,1.0,MM905587,0.18,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,4,5.0,1.0,MM905588,0.09,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,5,6.0,1.0,MM905589,2.17,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,FDUP,,,0.0,MM905590,3.29,6.542999999999999,,,,True,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,6,7.0,1.0,MM905591,19.54,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,W2,,SBL2,FLCH,1.0,West,W2_OP,,7,8.0,1.0,MM905592,16.45,6.542999999999999,,,,False,6L_W2_SBL2_West
2025-08-13,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,0,0,1.0,1.0,MM905593,2.56,2.4675000000000002,,,,False,6L_E1_B_SBL1_East
2025-08-13,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,1,2.0,1.0,MM905594,0.18,2.4675000000000002,,,,False,6L_E1_B_SBL1_East
2025-08-13,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,BLANK,,,0.0,MM905595,0,2.4675000000000002,,,,True,6L_E1_B_SBL1_East
2025-08-13,6L,E1,B,SBL1,FLCH,4.0,East,E1B_OP,0,0,1.0,1.0,MM905596,4.61,2.4675000000000002,,,,False,6L_E1_B_SBL1_East
2025-08-13,6L,E1,B,SBL1,FLCH,4.0,East,E1B_OP,,1,2.0,1.0,MM905597,2.52,2.4675000000000002,,,,False,6L_E1_B_SBL1_East
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,0,1.0,1.0,MM905598,1.42,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,1,2.0,1.0,MM905599,0.42,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,0,1.0,1.0,MM905600,0.13,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,1,2.0,1.0,MM904401,2.28,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,0,1.0,1.0,MM904402,9,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W18,B,CON-DRV,SLGE,5.0,West,W18B_OP,,1,2.0,1.0,MM904403,1.56,2.4683333333333333,,,,False,6L_W18_B_CON-DRV_West
2025-08-14,6L,W14,A,SBL1,GRABS,1.0,West,W14A_OP,,0,1.0,1.0,MM904404,0.24,0.4033333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-14,6L,W14,A,SBL1,GRABS,1.0,West,W14A_OP,BLANK,,,0.0,MM904405,0,0.4033333333333333,,,,True,6L_W14_A_SBL1_West
2025-08-14,6L,W14,A,SBL1,GRABS,1.0,West,W14A_OP,,1,2.0,1.0,MM904406,0.83,0.4033333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-14,6L,W14,A,SBL1,GRABS,1.0,West,W14A_OP,,2,3.0,1.0,MM904407,0.14,0.4033333333333333,,,,False,6L_W14_A_SBL1_West
2025-08-14,6L,W13,C,SBL1,FLCH,1.0,East,W13C_OP,,0,1.0,1.0,MM904408,11.48,17.959999999999997,,,,False,6L_W13_C_SBL1_East
2025-08-14,6L,W13,C,SBL1,FLCH,1.0,East,W13C_OP,,1,2.0,1.0,MM904409,19.18,17.959999999999997,,,,False,6L_W13_C_SBL1_East
2025-08-14,6L,W13,C,SBL1,FLCH,1.0,East,W13C_OP,FDUP,,,0.0,MM904410,17.07,17.959999999999997,,,,True,6L_W13_C_SBL1_East
2025-08-14,6L,W13,C,SBL1,FLCH,1.0,East,W13C_OP,,2,3.0,1.0,MM904411,23.22,17.959999999999997,,,,False,6L_W13_C_SBL1_East
2025-08-14,6L,W5,A,SBL2,FLCH,1.2,West,W5_OP,2,0,1.0,1.0,MM904412,3.15,6.6875,,,,False,6L_W5_A_SBL2_West
2025-08-14,6L,W5,A,SBL2,FLCH,1.2,West,W5_OP,,1,2.0,1.0,MM904413,6.67,6.6875,,,,False,6L_W5_A_SBL2_West
2025-08-14,6L,W5,A,SBL2,FLCH,1.2,West,W5_OP,,2,3.0,1.0,MM904414,9.34,6.6875,,,,False,6L_W5_A_SBL2_West
2025-08-14,6L,W5,A,SBL2,FLCH,1.2,West,W5_OP,BLANK,,,0.0,MM904415,0,6.6875,,,,True,6L_W5_A_SBL2_West
2025-08-14,6L,W5,A,SBL2,FLCH,1.2,West,W5_OP,,3,4.0,1.0,MM904416,7.59,6.6875,,,,False,6L_W5_A_SBL2_West
2025-08-14,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,3.2,0,1.0,1.0,MM904417,0.14,2.3625,,,,False,6L_W8_C_SBL2_East
2025-08-14,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,1,2.0,1.0,MM904418,2.44,2.3625,,,,False,6L_W8_C_SBL2_East
2025-08-14,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,2,3.0,1.0,MM904419,0.12,2.3625,,,,False,6L_W8_C_SBL2_East
2025-08-14,6L,W8,C,SBL2,FLCH,1.0,East,W8C_OP,,3,4.0,1.0,MM904420,6.75,2.3625,,,,False,6L_W8_C_SBL2_East
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,3.4,0,1.0,1.0,MM904421,3.29,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,1,2.0,1.0,MM904422,3.16,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,2,3.0,1.0,MM904423,0.2,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,3,4.0,1.0,MM904424,0.14,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,BLANK,,,0.0,MM904425,0,3.7085714285714286,,,,True,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,4,5.0,1.0,MM904426,9.13,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,5,6.0,1.0,MM904427,9.89,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W2,A,SBL2,FLCH,2.0,West,W2_OP,,6,7.0,1.0,MM904428,0.15,3.7085714285714286,,,,False,6L_W2_A_SBL2_West
2025-08-14,6L,W4,A,SBL2,SLGE,2.0,East,W4_OP,,0,1.0,1.0,MM904429,0.69,1.5274999999999999,,,,False,6L_W4_A_SBL2_East
2025-08-14,6L,W4,A,SBL2,SLGE,2.0,East,W4_OP,FDUP,,,0.0,MM904430,0.42,1.5274999999999999,,,,True,6L_W4_A_SBL2_East
2025-08-14,6L,W4,A,SBL2,SLGE,2.0,East,W4_OP,,1,2.0,1.0,MM904431,0.28,1.5274999999999999,,,,False,6L_W4_A_SBL2_East
2025-08-14,6L,W4,A,SBL2,SLGE,4.0,East,W4_OP,,0,1.0,1.0,MM904432,0.21,1.5274999999999999,,,,False,6L_W4_A_SBL2_East
2025-08-14,6L,W4,A,SBL2,SLGE,4.0,East,W4_OP,,1,2.0,1.0,MM904433,4.93,1.5274999999999999,,,,False,6L_W4_A_SBL2_East
2025-08-14,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,0.7,0,1.0,1.0,MM904434,0.47,4.803333333333334,,,,False,6L_E1_B_SBL1_East
2025-08-14,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,BLANK,,,0.0,MM904435,0,4.803333333333334,,,,True,6L_E1_B_SBL1_East
2025-08-14,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,1,2.0,1.0,MM904436,7.3,4.803333333333334,,,,False,6L_E1_B_SBL1_East
2025-08-14,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,2,3.0,1.0,MM904437,6.64,4.803333333333334,,,,False,6L_E1_B_SBL1_East
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0,0.6,0.6,MM905910,4.36,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0.6,1.2,0.6,MM905911,4.66,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,1.2,1.8,0.6000000000000001,MM905912,4.9,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0,0.6,0.6,MM905913,4.3,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0.6,1.2,0.6,MM905914,1.44,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0,0.6,0.6,MM905915,0.58,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W12,C,CON-DRV,FLCH,5.3,South,W12_OP,,0.6,1.2,0.6,MM905916,1.47,3.101428571428571,,,,False,5L_W12_C_CON-DRV_South
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,5.3,0,1.0,1.0,MM907777,0.4,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,,1,2.0,1.0,MM907778,4.43,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,,2,2.6,0.6000000000000001,MM907779,1.07,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,,2.6,3.1,0.5,MM907780,0.09,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,,3.1,4.1,0.9999999999999996,MM907781,1.1,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,West,W8C_OP,,4.1,4.8,0.7000000000000002,MM907782,1.28,2.198,,,,False,5L_W8_C_CON-DRV_West
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,5,0,1.0,1.0,MM907783,3.18,,,,,False,5L_W8_C_CON-DRV_East
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,,1,1.8,0.8,MM907784,5.92,,,,,False,5L_W8_C_CON-DRV_East
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,FDUP,,,0.0,MM907785,9.7,,,,,True,5L_W8_C_CON-DRV_East
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,,1.8,2.6,0.8,MM907786,0.19,,,,,False,5L_W8_C_CON-DRV_East
2025-08-14,5L,W8,C,CON-DRV,FLCH,2.0,East,W8C_OP,,2.6,3.2,0.6000000000000001,MM907787,4.32,,,,,False,5L_W8_C_CON-DRV_East
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0,0.6,0.6,MM907788,0.07,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0.6,1.2,0.6,MM907789,0.27,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,UGHLG005043 0.05g/t,,,0.0,MM907790,0.05,0.10333333333333335,,,,True,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0,0.6,0.6,MM907791,0.05,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0.6,1.2,0.6,MM907792,0.12,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0,0.6,0.6,MM907793,0.06,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,,0.6,1.2,0.6,MM907794,0.05,0.10333333333333335,,,,False,5L_W12_C_SBL2_North
2025-08-14,5L,W12,C,SBL2,SLGE,2.0,North,W12_OP,BLANK,,,0.0,MM907795,0.09,0.10333333333333335,,,,True,5L_W12_C_SBL2_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0,1.0,1.0,MM907796,0.07,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0,1.0,1.0,MM907797,0.07,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0,0.4,0.4,MM907798,0.07,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0.4,1.4,0.9999999999999999,MM907799,0.05,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0,0.3,0.3,MM907800,0.08,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W26,,HLGE,SCH,,North,,,0.3,1.4,1.0999999999999999,MM907801,0.03,0.068,,,,False,3L_W26_HLGE_North
2025-08-14,3L,W23,,SBL2,SLGE,2.0,South,W23_OP,,0,1.0,1.0,MM907802,0.09,0.4583333333333333,,,,False,3L_W23_SBL2_South
2025-08-14,3L,W23,,SBL2,SLGE,2.0,South,W23_OP,,1,2.0,1.0,MM907803,0.06,0.4583333333333333,,,,False,3L_W23_SBL2_South
2025-08-14,3L,W23,,SBL2,SLGE,2.0,South,W23_OP,,2,3.0,1.0,MM907804,2.43,0.4583333333333333,,,,False,3L_W23_SBL2_South
2025-08-14,3L,W23,,SBL2,SLGE,2.0,South,W23_OP,,3,4.0,1.0,MM907805,0.09,0.4583333333333333,,,,False,3L_W23_SBL2_South
2025-08-14,3L,W23,,SBL2,SLGE,2.0,South,W23_OP,,4,5.0,1.0,MM907806,0.05,0.4583333333333333,,,,False,3L_W23_SBL2_South
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0,0.6,0.6,MM907807,0.07,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0.6,1.2,0.6,MM907808,0.08,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0,0.6,0.6,MM907809,0.21,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0.6,1.2,0.6,MM907810,0.06,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0,0.6,0.6,MM907811,0.02,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0.6,1.2,0.6,MM907812,0.04,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0,0.6,0.6,MM907813,0.03,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,,0.6,1.2,0.6,MM907814,0.08,0.0,,,,False,3L_W25_SBL1_West
2025-08-14,3L,W25,,SBL1,SLGE,2.0,West,W25_OP,FDUP,,,0.0,MM907815,0.02,0.0,,,,True,3L_W25_SBL1_West
2025-08-14,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,12.6,0,1.0,1.0,MM907816,3.28,9.23,,,,False,2L_W23_SBL1_East
2025-08-14,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,1,2.0,1.0,MM907817,2.51,9.23,,,,False,2L_W23_SBL1_East
2025-08-14,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,2,3.0,1.0,MM907818,16.79,9.23,,,,False,2L_W23_SBL1_East
2025-08-14,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,3,4.0,1.0,MM907819,2.6,9.23,,,,False,2L_W23_SBL1_East
2025-08-14,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,4,5.0,1.0,MM907820,20.97,9.23,,,,False,2L_W23_SBL1_East
2025-08-15,6L,W14,A,SBL2,FLCH,1.0,West,W14A_OP,,0,0.6,0.6,MM904438,30.38,11.143333333333333,,,,False,6L_W14_A_SBL2_West
2025-08-15,6L,W14,A,SBL2,FLCH,1.0,West,W14A_OP,,0.6,1.2,0.6,MM904439,0.07,11.143333333333333,,,,False,6L_W14_A_SBL2_West
2025-08-15,6L,W14,A,SBL2,FLCH,1.0,West,W14A_OP,,1.2,1.8,0.6000000000000001,MM904440,2.98,11.143333333333333,,,,False,6L_W14_A_SBL2_West
2025-08-15,6L,W13,C,SBL2,FLCH,2.0,East,W13C_OP,,0,0.6,0.6,MM904441,0.22,8.273333333333333,,,,False,6L_W13_C_SBL2_East
2025-08-15,6L,W13,C,SBL2,FLCH,2.0,East,W13C_OP,,0.6,1.2,0.6,MM904442,12.62,8.273333333333333,,,,False,6L_W13_C_SBL2_East
2025-08-15,6L,W13,C,SBL2,FLCH,2.0,East,W13C_OP,,1.2,1.8,0.6000000000000001,MM904443,11.98,8.273333333333333,,,,False,6L_W13_C_SBL2_East
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,0,1.0,1.0,MM904444,16.08,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,BLANK,,,0.0,MM904445,0,4.221428571428572,,,,True,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,1,2.0,1.0,MM904446,1.05,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,0,0.6,0.6,MM904447,2.35,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,0.6,1.2,0.6,MM904448,4.4,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,1.2,1.8,0.6000000000000001,MM904449,3.03,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,1.8,2.4,0.5999999999999999,MM904450,2.53,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W8,C,SBL2,SCH,5.0,West,W8C_OP,,2.4,3.0,0.6000000000000001,MM904451,0.11,4.221428571428572,,,,False,6L_W8_C_SBL2_West
2025-08-15,6L,W5,,SBL2,FLCH,2.0,West,W5_OP,,0,0.6,0.6,MM904452,0.99,4.6000000000000005,,,,False,6L_W5_SBL2_West
2025-08-15,6L,W5,,SBL2,FLCH,2.0,West,W5_OP,,0.6,1.2,0.6,MM904453,0.05,4.6000000000000005,,,,False,6L_W5_SBL2_West
2025-08-15,6L,W5,,SBL2,FLCH,2.0,West,W5_OP,,1.2,1.8,0.6000000000000001,MM904454,12.76,4.6000000000000005,,,,False,6L_W5_SBL2_West
2025-08-15,6L,W5,,SBL2,FLCH,2.0,West,W5_OP,UGHLG005039 2.26g/t,,,0.0,MM904455,NS,4.6000000000000005,,,,True,6L_W5_SBL2_West
2025-08-15,6L,E1,B,SBL1,FLCH,1.0,East,E1B_OP,,0,0.6,0.6,MM904456,9.3,5.930000000000001,,,,False,6L_E1_B_SBL1_East
2025-08-15,6L,E1,B,SBL1,FLCH,1.0,East,E1B_OP,,0.6,1.2,0.6,MM904457,2.56,5.930000000000001,,,,False,6L_E1_B_SBL1_East
2025-08-15,6L,E1,B,SBL1,FLCH,1.0,East,E1B_OP,,1.2,1.8,0.6000000000000001,MM904458,,5.930000000000001,,,,False,6L_E1_B_SBL1_East
